date,item_name,price,price_per_unit,store,ppu_unit,alt_name,category
2025-02-14,"100% Apple Juice, 64 fl oz",1.89,0.03,Aldi,fl oz,Apple Juice,Beverages
2025-02-14,"2% Milk, 1 gal",3.35,3.35,Aldi,gal,Milk,Dairy
2025-02-14,"Active Dry Yeast Packets, 3 count",1.09,1.453,Aldi,oz,Dry Yeast,Baking Goods
2025-02-14,"All Purpose Flour, 5 lb",2.59,0.518,Aldi,lb,Flour,Baking Goods
2025-02-14,"Baking Potatoes, 5 lb",3.95,0.79,Aldi,lb,Potatoes,Fresh Produce
2025-02-14,"Baking Powder, 8.1 oz",2.15,0.265,Aldi,oz,Baking Powder,Baking Goods
2025-02-14,"Baking Soda, 16 oz",0.99,0.062,Aldi,oz,Baking Soda,Baking Goods
2025-02-14,"Balsamic Vinegar of Modena, 16.9 fl oz",2.75,0.163,Aldi,oz,Balsamic Vinegar,Oils/Vinegars
2025-02-14,"Bananas, per lb",0.16,0.485,Aldi,lb,Bananas,Fresh Produce
2025-02-14,"Black Tea Bags, 100 Count",1.99,0.02,Aldi,ct,Tea Bags,Beverages
2025-02-14,"Canned Whole Kernel Golden Sweet Corn, 15.25 oz",0.75,0.049,Aldi,oz,Green Chiles,Sauces/Canned Goods
2025-02-14,"Carrots, 2 lb",1.49,0.745,Aldi,lb,Carrots,Fresh Produce
2025-02-14,"Chicken Broth, 32 oz",1.29,0.04,Aldi,oz,Chicken Stock,Sauces/Canned Goods
2025-02-14,"Chili Powder, 2.5 oz",0.89,0.356,Aldi,oz,Chili Powder,Condiments/Spices
2025-02-14,"Chopped Green Chiles, 4 oz Can",0.95,0.237,Aldi,oz,Green Chiles,Sauces/Canned Goods
2025-02-14,"Chunk Light Tuna in Water, 5 oz Can",1.25,0.25,Aldi,oz,Tuna,Sauces/Canned Goods
2025-02-14,"Cinnamon Crunch Squares, 19.3 oz",3.09,0.16,Aldi,oz,Cereal,Snacks
2025-02-14,"Classic Roast Medium Ground Coffee, 30.5 oz",8.69,0.285,Aldi,oz,Coffee,Beverages
2025-02-14,"Concord Grape Jelly, 30 oz",2.85,0.095,Aldi,oz,Jelly,Sauces/Canned Goods
2025-02-14,"Condensed Tomato Soup, 10.75 oz Can",1.39,0.129,Aldi,oz,Soups,Sauces/Canned Goods
2025-02-14,"Creamy Alfredo Sauce, 15 oz",1.85,0.123,Aldi,oz,Alfredo Sauce,Sauces/Canned Goods
2025-02-14,"Creamy Peanut Butter, 18 oz",2.05,0.114,Aldi,oz,Peanut Butter,Sauces/Canned Goods
2025-02-14,"Crushed Red Pepper, 1.5 oz",0.89,0.593,Aldi,oz,Red Pepper,Condiments/Spices
2025-02-14,"Deli Sliced Provolone Cheese, 8 oz",1.99,0.249,Aldi,oz,Sliced Cheese,Dairy
2025-02-14,"Deluxe Mixed Nuts with Sea Salt, 30 oz",12.75,0.425,Aldi,oz,Nuts,Snacks
2025-02-14,"Fajita Flour Tortillas, 20 count",1.75,0.076,Aldi,oz,Tortillas,Grains
2025-02-14,"Flat Leaf Spinach, 8 oz",1.75,0.219,Aldi,oz,Spinach,Fresh Produce
2025-02-14,Fresh 93% Lean 7% Fat Ground Beef,6.39,6.39,Aldi,lb,Beef,Meat/Protein
2025-02-14,"Fresh Broccoli Crowns, Each",1.83,1.97,Walmart,lb,Broccoli,Fresh Produce
2025-02-14,Fresh Chicken Breasts,6.11,3.491,Aldi,lb,Chicken,Meat/Protein
2025-02-14,"Fresh Cilantro, Bunch",0.68,0.17,Walmart,oz,Cilantro,Fresh Produce
2025-02-14,"Fresh Color Bell Peppers, 3 Count",2.97,0.99,Walmart,count,Bell Peppers,Fresh Produce
2025-02-14,"Fresh Hass Avocados, Each",0.96,N/A,Walmart,N/A,Avocados,Fresh Produce
2025-02-14,"Fresh Lemon, Each",0.58,N/A,Walmart,N/A,Lemon,Fresh Produce
2025-02-14,"Fresh Lime, Each",0.25,N/A,Walmart,N/A,Lime,Fresh Produce
2025-02-14,"Fresh Strawberries, 1 lb Container",2.78,0.174,Walmart,oz,Strawberries,Fresh Produce
2025-02-14,"Frozen Berry Medley, 32 oz",7.49,0.234,Aldi,oz,Frozen Fruit and Berries,Frozen Goods
2025-02-14,"Garlic, 3 pack",1.39,0.463,Aldi,ct,Garlic,Fresh Produce
2025-02-14,"Grade A Large White Eggs, 1 dozen",6.05,0.504,Aldi,ct,Eggs,Meat/Protein
2025-02-14,"Graham Cracker Pie Crust, 6 oz",1.39,0.232,Aldi,oz,Pie Crust,Frozen Goods
2025-02-14,"Granulated Sugar, 4 lb",2.95,0.738,Aldi,lb,Granulated Sugar,Baking Goods
2025-02-14,"Great Value All Natural Boneless Skinless Chicken Breasts, 3 lb (Frozen)",9.48,3.16,Walmart,lb,Chicken,Meat/Protein
2025-02-14,"Great Value Creamy Peanut Butter, 16 oz",1.94,0.121,Walmart,oz,Peanut Butter,Sauces/Canned Goods
2025-02-14,"Great Value Medium Soft Taco Flour Tortillas, 16 oz, 10 Count",1.98,0.124,Walmart,oz,Tortillas,Grains
2025-02-14,"Great Value Mozzarella String Cheese Sticks, 12 oz Bag, 12 Count (Refrigerated)",3.34,0.278,Walmart,oz,String Cheese,Dairy
2025-02-14,"Great Value Original Sour Cream, 16 oz Tub",1.97,0.123,Walmart,oz,Sour Cream,Dairy
2025-02-14,Great Value Patties Shredded Seasoned Poatato Hash Brown,3.42,0.152,Walmart,oz,Hash Browns,Snacks
2025-02-14,"Great Value Penne Pasta, 16 oz Box, (Shelf Stable)",0.98,0.061,Walmart,oz,Pasta,Grains
2025-02-14,"Great Value Pure Granulated Sugar, 4 lb",3.14,0.049,Walmart,oz,Granulated Sugar,Baking Goods
2025-02-14,"Great Value Saltine Crackers, 16 oz, 4 Count",1.74,0.109,Walmart,oz,Crackers,Snacks
2025-02-14,"Great Value Tomato Ketchup, 32 oz",1.94,0.061,Walmart,oz,Ketchup,Condiments/Spices
2025-02-14,"Great Value Vegetable Oil, 48 fl oz",3.97,0.083,Walmart,fl oz,Vegetable Oil,Oils/Vinegars
2025-02-14,"Great Value White Sandwich Bread, 20 oz",1.42,0.071,Walmart,oz,Sandwich Bread,Grains
2025-02-14,"Great Value, Large White Eggs, 12 Count",5.46,0.455,Walmart,count,Eggs,Meat/Protein
2025-02-14,"Green Peppers, 3 pack",2.85,0.95,Aldi,ct,Bell Peppers,Fresh Produce
2025-02-14,"Ground Black Pepper, 3 oz",3.25,1.083,Aldi,oz,Black Pepper,Condiments/Spices
2025-02-14,"Hash Brown Patties, 20 count",5.85,0.292,Aldi,ct,Hash Browns,Snacks
2025-02-14,"Honey Bear, 12 oz",4.09,0.341,Aldi,oz,Honey,Baking Goods
2025-02-14,"Honey Smoked Turkey Breast & White Turkey, 1 lb",4.95,0.309,Aldi,oz,Turkey,Meat/Protein
2025-02-14,"Italian Bread Loaf, 16 oz",4.39,0.274,Aldi,oz,Sandwich Bread,Grains
2025-02-14,"Lemons, 2 lb",3.49,1.745,Aldi,lb,Lemon,Fresh Produce
2025-02-14,"Limes, 1 lb",2.75,N/A,Aldi,N/A,Lime,Fresh Produce
2025-02-14,"Marketside Fresh Spinach, 10 oz Bag, Fresh",1.98,0.198,Walmart,oz,Spinach,Fresh Produce
2025-02-14,"Mayonnaise, 32 fl oz",5.15,0.172,Aldi,fl oz,Mayonnaise,Condiments/Spices
2025-02-14,"Movie Theater Butter Microwave Popcorn, 12 count",5.05,0.421,Aldi,x,Popcorn,Snacks
2025-02-14,"Mozzarella String Cheese, 12 count",2.95,0.246,Aldi,oz,String Cheese,Dairy
2025-02-14,"Nonfat Vanilla Blended Greek Yogurt, 32 oz",3.69,0.115,Aldi,oz,Greek Yogurt,Dairy
2025-02-14,"Orange Juice From Concentrate, 1 gal",7.15,0.056,Aldi,fl oz,Orange Juice,Beverages
2025-02-14,"Organic Coconut Oil, 14 oz",5.05,0.361,Aldi,oz,Coconut Oil,Oils/Vinegars
2025-02-14,"Organic Garlic Powder, 2.5 oz",2.05,0.82,Aldi,oz,Garlic Powder,Condiments/Spices
2025-02-14,"Organic Light Brown Sugar Pouch, 24 oz",3.45,0.144,Aldi,oz,Brown Sugar,Baking Goods
2025-02-14,"Organic Pink Lady Apples, 3 lb",4.95,1.65,Aldi,lb,Apples,Fresh Produce
2025-02-14,"Organic Quinoa, 16 oz",3.69,0.231,Aldi,oz,Quinoa,Grains
2025-02-14,"Organic White Rice, 2 lb",2.95,0.092,Aldi,oz,Rice,Grains
2025-02-14,"Panko Breadcrumbs, 8 oz",1.99,0.249,Aldi,oz,Breadcrumbs,Grains
2025-02-14,"Paprika, 2.12 oz",0.89,0.42,Aldi,oz,Paprika,Condiments/Spices
2025-02-14,"Pepperoni Rising Crust Pizza, 30.20 oz",4.65,0.154,Aldi,oz,Pizza,Frozen Goods
