date,item_name,price,price_per_unit,store,ppu_unit,alt_name,category
2026-02-04,"100% Apple Juice, 64 fl oz",0.0,0.0,Aldi,fl oz,Apple Juice,Beverages
2026-02-04,"Baking Powder, 8.1 oz",0.0,0.0,Aldi,oz,Baking Powder,Baking Goods
2026-02-04,"Balsamic Vinegar of Modena, 16.9 fl oz",0.0,0.0,Aldi,fl oz,Balsamic Vinegar,Oils/Vinegars
2026-02-04,"Carrots, 2 lb",0.0,0.0,Aldi,lb,Carrots,Fresh Produce
2026-02-04,"Classic Roast Medium Ground Coffee, 30.5 oz",0.0,0.0,Aldi,oz,Coffee,Beverages
2026-02-04,"Deluxe Mixed Nuts with Sea Salt, 30 oz",0.0,N/A,Aldi,N/A,Nuts,Snacks
2026-02-04,"Fajita Flour Tortillas, 20 count",0.0,0.0,Aldi,oz,Tortillas,Grains
2026-02-04,"Flat Leaf Spinach, 8 oz",0.0,0.0,Aldi,oz,Spinach,Fresh Produce
2026-02-04,"Honey Smoked Turkey Breast & White Turkey, 1 lb",0.0,0.0,Aldi,oz,Turkey,Meat/Protein
2026-02-04,"Italian Bread Loaf, 16 oz",0.0,0.0,Aldi,oz,Sandwich Bread,Grains
2026-02-04,"Lemons, 2 lb",0.0,0.0,Aldi,lb,Lemon,Fresh Produce
2026-02-04,"Nonfat Vanilla Blended Greek Yogurt, 32 oz",0.0,0.0,Aldi,oz,Greek Yogurt,Dairy
2026-02-04,"Organic Garlic Powder, 2.5 oz",0.0,0.0,Aldi,oz,Garlic Powder,Condiments/Spices
2026-02-04,"Organic Ground Cumin, 1.5 oz",0.0,0.0,Aldi,oz,Cumin,Condiments/Spices
2026-02-04,"Quick Oats, 42 oz",0.0,0.0,Aldi,oz,Quick Oats,Snacks
2026-02-04,"Restaurant Style Tortilla Chips, 13 oz",0.0,0.0,Aldi,oz,Tortilla Chips,Snacks
2026-02-04,"Saltine Crackers, 16 oz",0.0,0.0,Aldi,oz,Crackers,Snacks
2026-02-04,"Strawberries, 1 lb",0.0,0.0,Aldi,lb,Strawberries,Fresh Produce
2026-02-04,"Tomato Ketchup, 38 oz",0.0,0.0,Aldi,oz,Ketchup,Condiments/Spices
2026-02-04,"Tomatoes On the Vine, 24 oz",0.0,0.0,Aldi,oz,Tomatoes,Fresh Produce
2026-02-04,"USDA Organic Black Beans, 15 oz Can",0.0,0.0,Aldi,oz,Black Beans,Sauces/Canned Goods
