date,item_name,price,price_per_unit,store,ppu_unit,alt_name,category
2025-12-13,"Baking Powder, 8.1 oz",0.0,0.0,Aldi,oz,Baking Powder,Baking Goods
2025-12-13,"Carrots, 2 lb",0.0,0.0,Aldi,lb,Carrots,Fresh Produce
2025-12-13,"Flat Leaf Spinach, 8 oz",0.0,0.0,Aldi,oz,Spinach,Fresh Produce
2025-12-13,"Fresh Broccoli Crowns, Each",1.83,1.97,Walmart,lb,Broccoli,Fresh Produce
2025-12-13,"Fresh Hass Avocados, Each",0.0,N/A,Walmart,N/A,Avocados,Fresh Produce
2025-12-13,"Fresh Lemon, Each",0.0,N/A,Walmart,N/A,Lemon,Fresh Produce
2025-12-13,"Fresh Lime, Each",0.25,N/A,Walmart,N/A,Lime,Fresh Produce
2025-12-13,"Fresh Whole Carrots, 1 lb Bag",1.32,0.083,Walmart,oz,Carrots,Fresh Produce
2025-12-13,"Fresh Whole Yellow Onion, Each",0.7,0.88,Walmart,lb,Onion,Fresh Produce
2025-12-13,"Great Value Garlic Powder, 3.4 oz",0.0,N/A,Walmart,N/A,Garlic Powder,Condiments/Spices
2025-12-13,"Great Value Mayonnaise, 30 fl oz",3.42,0.114,Walmart,fl oz,Mayonnaise,Condiments/Spices
2025-12-13,"Great Value Medium Soft Taco Flour Tortillas, 16 oz, 10 Count",1.98,0.124,Walmart,oz,Tortillas,Grains
2025-12-13,"Great Value Original Sour Cream, 16 oz Tub",1.88,0.118,Walmart,oz,Sour Cream,Dairy
2025-12-13,"Great Value Pure Granulated Sugar, 4 lb",0.0,N/A,Walmart,N/A,Granulated Sugar,Baking Goods
2025-12-13,"Great Value Tomato Ketchup, 32 oz",1.97,0.062,Walmart,oz,Ketchup,Condiments/Spices
2025-12-13,"Great Value White Sandwich Bread, 20 oz",1.42,0.071,Walmart,oz,Sandwich Bread,Grains
2025-12-13,"Lemons, 2 lb",0.0,0.0,Aldi,lb,Lemon,Fresh Produce
2025-12-13,"Organic Garlic Powder, 2.5 oz",0.0,0.0,Aldi,oz,Garlic Powder,Condiments/Spices
2025-12-13,"Organic Ground Cumin, 1.5 oz",0.0,0.0,Aldi,oz,Cumin,Condiments/Spices
2025-12-13,"Quick Oats, 42 oz",0.0,0.0,Aldi,oz,Quick Oats,Snacks
2025-12-13,"Strawberries, 1 lb",0.0,0.0,Aldi,lb,Strawberries,Fresh Produce
2025-12-13,"Tomato Ketchup, 38 oz",0.0,0.0,Aldi,oz,Ketchup,Condiments/Spices
2025-12-13,"Tomatoes On the Vine, 24 oz",0.0,0.0,Aldi,oz,Tomatoes,Fresh Produce
2025-12-13,"USDA Organic Black Beans, 15 oz Can",0.0,0.0,Aldi,oz,Black Beans,Sauces/Canned Goods
